Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
reactionary,0.6063317656517029,terrorism,1901-1930,CBOW,183
interpellation,0.6045800447463989,terrorism,1901-1930,CBOW,184
commissary,0.6045411825180054,terrorism,1901-1930,CBOW,185
hangman,0.6045385003089905,terrorism,1901-1930,CBOW,186
wickedness,0.6044578552246094,terrorism,1901-1930,CBOW,187
rosa,0.6038935780525208,terrorism,1901-1930,CBOW,188
infamy,0.603806734085083,terrorism,1901-1930,CBOW,189
relinquish,0.6033102869987488,terrorism,1901-1930,CBOW,190
dynasty,0.6029326319694519,terrorism,1901-1930,CBOW,191
assert,0.6024775505065918,terrorism,1901-1930,CBOW,192
observer,0.6022728085517883,terrorism,1901-1930,CBOW,193
tribune,0.602181613445282,terrorism,1901-1930,CBOW,194
bare,0.6017203330993652,terrorism,1901-1930,CBOW,195
kazan,0.6009328365325928,terrorism,1901-1930,CBOW,196
communist_regime,0.6002761125564575,terrorism,1901-1930,CBOW,197
liberate,0.6000266075134277,terrorism,1901-1930,CBOW,198
times_correspondent,0.5999782085418701,terrorism,1901-1930,CBOW,199
foreign_minister,0.5998060703277588,terrorism,1901-1930,CBOW,200
propagandist,0.5993050932884216,terrorism,1901-1930,CBOW,201
acquit,0.5992807149887085,terrorism,1901-1930,CBOW,202
undeservedly,0.5991984009742737,terrorism,1901-1930,CBOW,203
atrocity,0.5990073084831238,terrorism,1901-1930,CBOW,204
czarist,0.5989965200424194,terrorism,1901-1930,CBOW,205
soviet_republic,0.5988941192626953,terrorism,1901-1930,CBOW,206
determined,0.5988584756851196,terrorism,1901-1930,CBOW,207
depose,0.5984449982643127,terrorism,1901-1930,CBOW,208
czar,0.5983855128288269,terrorism,1901-1930,CBOW,209
vow,0.5982789993286133,terrorism,1901-1930,CBOW,210
bohemian,0.5981262922286987,terrorism,1901-1930,CBOW,211
patch,0.598024845123291,terrorism,1901-1930,CBOW,212
ditch,0.5977147221565247,terrorism,1901-1930,CBOW,213
instigate,0.5972777009010315,terrorism,1901-1930,CBOW,214
ted,0.5969986319541931,terrorism,1901-1930,CBOW,215
political_persecution,0.5967937111854553,terrorism,1901-1930,CBOW,216
tyranny,0.5966097712516785,terrorism,1901-1930,CBOW,217
military_dictatorship,0.596117377281189,terrorism,1901-1930,CBOW,218
dissolution,0.5960557460784912,terrorism,1901-1930,CBOW,219
poles,0.5959809422492981,terrorism,1901-1930,CBOW,220
opposed,0.595943808555603,terrorism,1901-1930,CBOW,221
delegates,0.5957131385803223,terrorism,1901-1930,CBOW,222
scare,0.5951882004737854,terrorism,1901-1930,CBOW,223
subservience,0.5949195027351379,terrorism,1901-1930,CBOW,224
shift,0.594886302947998,terrorism,1901-1930,CBOW,225
disarm,0.5943795442581177,terrorism,1901-1930,CBOW,226
central_committee,0.5943691730499268,terrorism,1901-1930,CBOW,227
von_german,0.5940487384796143,terrorism,1901-1930,CBOW,228
tray,0.593773365020752,terrorism,1901-1930,CBOW,229
herman,0.5937436819076538,terrorism,1901-1930,CBOW,230
overturn,0.5934730172157288,terrorism,1901-1930,CBOW,231
summer,0.5933991074562073,terrorism,1901-1930,CBOW,232
diet,0.5932409167289734,terrorism,1901-1930,CBOW,233
latvia,0.5930545926094055,terrorism,1901-1930,CBOW,234
slay,0.5925296545028687,terrorism,1901-1930,CBOW,235
severe_punishment,0.5923254489898682,terrorism,1901-1930,CBOW,236
affiliated,0.5916398763656616,terrorism,1901-1930,CBOW,237
bucharest,0.5910038352012634,terrorism,1901-1930,CBOW,238
dictator,0.5907548069953918,terrorism,1901-1930,CBOW,239
secretly,0.5906694531440735,terrorism,1901-1930,CBOW,240
characterize,0.5905959606170654,terrorism,1901-1930,CBOW,241
unrest,0.5904666781425476,terrorism,1901-1930,CBOW,242
evoke,0.590347409248352,terrorism,1901-1930,CBOW,243
enthusiasm,0.5898816585540771,terrorism,1901-1930,CBOW,244
energetically,0.5897676348686218,terrorism,1901-1930,CBOW,245
nearer,0.5895965695381165,terrorism,1901-1930,CBOW,246
defender,0.5894184708595276,terrorism,1901-1930,CBOW,247
publicly,0.5893728137016296,terrorism,1901-1930,CBOW,248
kiev,0.5887804627418518,terrorism,1901-1930,CBOW,249
vanquish,0.5885840654373169,terrorism,1901-1930,CBOW,250
declaration_persian,0.5882426500320435,terrorism,1901-1930,CBOW,251
opposition_leader,0.5880176424980164,terrorism,1901-1930,CBOW,252
communist_propaganda,0.5877529978752136,terrorism,1901-1930,CBOW,253
regent,0.5872765779495239,terrorism,1901-1930,CBOW,254
civilized_world,0.5872074365615845,terrorism,1901-1930,CBOW,255
antifascist,0.5870800018310547,terrorism,1901-1930,CBOW,256
accuse,0.5870041847229004,terrorism,1901-1930,CBOW,257
crowder,0.5867477059364319,terrorism,1901-1930,CBOW,258
send_telegram,0.5867356061935425,terrorism,1901-1930,CBOW,259
amsterdam,0.5864179134368896,terrorism,1901-1930,CBOW,260
nihilism,0.586401641368866,terrorism,1901-1930,CBOW,261
emanate,0.5863173007965088,terrorism,1901-1930,CBOW,262
texan,0.5861444473266602,terrorism,1901-1930,CBOW,263
archive,0.5858505368232727,terrorism,1901-1930,CBOW,264
amritsar,0.5852851867675781,terrorism,1901-1930,CBOW,265
federate,0.5851290225982666,terrorism,1901-1930,CBOW,266
manage_escape,0.5850058197975159,terrorism,1901-1930,CBOW,267
poland,0.58481365442276,terrorism,1901-1930,CBOW,268
wholesale_murder,0.5846442580223083,terrorism,1901-1930,CBOW,269
revolutionary_tribunal,0.5846256017684937,terrorism,1901-1930,CBOW,270
truce,0.5844560265541077,terrorism,1901-1930,CBOW,271
activitie,0.5844213962554932,terrorism,1901-1930,CBOW,272
dublin_dig,0.5841250419616699,terrorism,1901-1930,CBOW,273
serbian,0.5837126970291138,terrorism,1901-1930,CBOW,274
catholics,0.5836046934127808,terrorism,1901-1930,CBOW,275
disorder,0.5834391713142395,terrorism,1901-1930,CBOW,276
holy_synod,0.5833612084388733,terrorism,1901-1930,CBOW,277
alexis,0.5831829309463501,terrorism,1901-1930,CBOW,278
agrarian_union,0.5831253528594971,terrorism,1901-1930,CBOW,279
alarm,0.5828952193260193,terrorism,1901-1930,CBOW,280
ism,0.5819902420043945,terrorism,1901-1930,CBOW,281
sharp,0.5819644331932068,terrorism,1901-1930,CBOW,282
awakening,0.5818758010864258,terrorism,1901-1930,CBOW,283
finnish,0.5817468762397766,terrorism,1901-1930,CBOW,284
sov_element,0.5815072655677795,terrorism,1901-1930,CBOW,285
prague,0.581423282623291,terrorism,1901-1930,CBOW,286
outrage,0.5808788537979126,terrorism,1901-1930,CBOW,287
provocateur,0.5807903409004211,terrorism,1901-1930,CBOW,288
magician,0.5807605981826782,terrorism,1901-1930,CBOW,289
killing,0.5804586410522461,terrorism,1901-1930,CBOW,290
emperor_nicholas,0.5804066061973572,terrorism,1901-1930,CBOW,291
oppressive_measure,0.5802953243255615,terrorism,1901-1930,CBOW,292
statesmen,0.5800965428352356,terrorism,1901-1930,CBOW,293
instigator,0.5800703167915344,terrorism,1901-1930,CBOW,294
sign_peace_treaty,0.5793446898460388,terrorism,1901-1930,CBOW,295
low_house,0.578991711139679,terrorism,1901-1930,CBOW,296
king_boris,0.5788139700889587,terrorism,1901-1930,CBOW,297
ridicule,0.5784871578216553,terrorism,1901-1930,CBOW,298
faction,0.5783405303955078,terrorism,1901-1930,CBOW,299
inquest,0.577942430973053,terrorism,1901-1930,CBOW,300
chilean,0.577859103679657,terrorism,1901-1930,CBOW,301
favorably,0.5778511762619019,terrorism,1901-1930,CBOW,302
embark,0.5778347253799438,terrorism,1901-1930,CBOW,303
greatest,0.5776125192642212,terrorism,1901-1930,CBOW,304
catholic_priest,0.5773098468780518,terrorism,1901-1930,CBOW,305
antisemitic,0.5771545767784119,terrorism,1901-1930,CBOW,306
ministers,0.5771039128303528,terrorism,1901-1930,CBOW,307
indefinite,0.5768339037895203,terrorism,1901-1930,CBOW,308
night_rider,0.5766999125480652,terrorism,1901-1930,CBOW,309
winter_palace,0.576567530632019,terrorism,1901-1930,CBOW,310
within_rank,0.5765206813812256,terrorism,1901-1930,CBOW,311
vigor,0.5761051177978516,terrorism,1901-1930,CBOW,312
violently,0.5760447382926941,terrorism,1901-1930,CBOW,313
pillage,0.5759756565093994,terrorism,1901-1930,CBOW,314
capital_punishment,0.5758100152015686,terrorism,1901-1930,CBOW,315
berg,0.5756006836891174,terrorism,1901-1930,CBOW,316
consternation,0.5755996108055115,terrorism,1901-1930,CBOW,317
ukrainian,0.5755253434181213,terrorism,1901-1930,CBOW,318
irish_republic,0.5753964185714722,terrorism,1901-1930,CBOW,319
workman_peasant,0.5753225684165955,terrorism,1901-1930,CBOW,320
noun,0.5753164887428284,terrorism,1901-1930,CBOW,321
instrumental,0.5752275586128235,terrorism,1901-1930,CBOW,322
palestine,0.5751889944076538,terrorism,1901-1930,CBOW,323
nationalists,0.5750278234481812,terrorism,1901-1930,CBOW,324
induce,0.5750194787979126,terrorism,1901-1930,CBOW,325
secede,0.5749756693840027,terrorism,1901-1930,CBOW,326
georgia,0.5744467973709106,terrorism,1901-1930,CBOW,327
villa,0.5743257403373718,terrorism,1901-1930,CBOW,328
speak_behalf,0.5743120312690735,terrorism,1901-1930,CBOW,329
hungarian_socialist,0.5742291808128357,terrorism,1901-1930,CBOW,330
truthfully,0.5741176605224609,terrorism,1901-1930,CBOW,331
assassinate,0.5740768313407898,terrorism,1901-1930,CBOW,332
discord,0.5740335583686829,terrorism,1901-1930,CBOW,333
abroad,0.5738192200660706,terrorism,1901-1930,CBOW,334
paris_berlin,0.5735568404197693,terrorism,1901-1930,CBOW,335
cologne,0.5735251307487488,terrorism,1901-1930,CBOW,336
follower,0.5734341740608215,terrorism,1901-1930,CBOW,337
banishment,0.573309063911438,terrorism,1901-1930,CBOW,338
populist,0.5732282400131226,terrorism,1901-1930,CBOW,339
perpetrator_outrage,0.5732207298278809,terrorism,1901-1930,CBOW,340
revolutionists,0.5731341242790222,terrorism,1901-1930,CBOW,341
holmes,0.573038637638092,terrorism,1901-1930,CBOW,342
net_result,0.5729713439941406,terrorism,1901-1930,CBOW,343
throw_light,0.5729628205299377,terrorism,1901-1930,CBOW,344
russian_bolshevism,0.5729084610939026,terrorism,1901-1930,CBOW,345
commission_inquiry,0.5726852416992188,terrorism,1901-1930,CBOW,346
despite,0.5725517868995667,terrorism,1901-1930,CBOW,347
lawless,0.5725293755531311,terrorism,1901-1930,CBOW,348
kun,0.5724997520446777,terrorism,1901-1930,CBOW,349
clemency,0.5723707675933838,terrorism,1901-1930,CBOW,350
admiral_von,0.5723104476928711,terrorism,1901-1930,CBOW,351
depict,0.572234570980072,terrorism,1901-1930,CBOW,352
allay,0.5721787214279175,terrorism,1901-1930,CBOW,353
vigorously,0.5721399188041687,terrorism,1901-1930,CBOW,354
temp,0.5719901919364929,terrorism,1901-1930,CBOW,355
duma,0.5719082355499268,terrorism,1901-1930,CBOW,356
slayer,0.5718111395835876,terrorism,1901-1930,CBOW,357
agents,0.5713583827018738,terrorism,1901-1930,CBOW,358
condemn_death,0.5712364315986633,terrorism,1901-1930,CBOW,359
boy_scout,0.5711585283279419,terrorism,1901-1930,CBOW,360
overt_act,0.5708053708076477,terrorism,1901-1930,CBOW,361
overthrown,0.5704349875450134,terrorism,1901-1930,CBOW,362
peer,0.5700829029083252,terrorism,1901-1930,CBOW,363
burgomaster,0.5700515508651733,terrorism,1901-1930,CBOW,364
episode,0.570029079914093,terrorism,1901-1930,CBOW,365
attempt_assassinate,0.5699915885925293,terrorism,1901-1930,CBOW,366
abbott,0.569960355758667,terrorism,1901-1930,CBOW,367
crime_minister,0.5691999197006226,terrorism,1901-1930,CBOW,368
war_profiteer,0.569193422794342,terrorism,1901-1930,CBOW,369
bloodshed,0.5687283277511597,terrorism,1901-1930,CBOW,370
seditious,0.5685471296310425,terrorism,1901-1930,CBOW,371
demand_immediate,0.5682777166366577,terrorism,1901-1930,CBOW,372
bane,0.5682243704795837,terrorism,1901-1930,CBOW,373
throughout_world,0.5680210590362549,terrorism,1901-1930,CBOW,374
ukase,0.5679431557655334,terrorism,1901-1930,CBOW,375
furious,0.5677431225776672,terrorism,1901-1930,CBOW,376
socialist_organ,0.567629337310791,terrorism,1901-1930,CBOW,377
liberal,0.5676247477531433,terrorism,1901-1930,CBOW,378
severity,0.5673773288726807,terrorism,1901-1930,CBOW,379
ovarian,0.5672940611839294,terrorism,1901-1930,CBOW,380
naked,0.5672768354415894,terrorism,1901-1930,CBOW,381
derogation,0.5669479966163635,terrorism,1901-1930,CBOW,382
anew,0.5667974948883057,terrorism,1901-1930,CBOW,383
royalist,0.5664093494415283,terrorism,1901-1930,CBOW,384
autonomous,0.566199004650116,terrorism,1901-1930,CBOW,385
hesitation,0.5658038258552551,terrorism,1901-1930,CBOW,386
emphatic,0.5653910636901855,terrorism,1901-1930,CBOW,387
perversion,0.564976155757904,terrorism,1901-1930,CBOW,388
emissary,0.5648285150527954,terrorism,1901-1930,CBOW,389
sur_render,0.5647454261779785,terrorism,1901-1930,CBOW,390
dissociate,0.5640818476676941,terrorism,1901-1930,CBOW,391
shocking,0.5636815428733826,terrorism,1901-1930,CBOW,392
comrade,0.5633833408355713,terrorism,1901-1930,CBOW,393
fascist,0.563301682472229,terrorism,1901-1930,CBOW,394
harsh,0.5632274150848389,terrorism,1901-1930,CBOW,395
crystallize,0.5631080865859985,terrorism,1901-1930,CBOW,396
solitary_confinement,0.5630732178688049,terrorism,1901-1930,CBOW,397
aorta,0.5628002285957336,terrorism,1901-1930,CBOW,398
polish,0.5627011060714722,terrorism,1901-1930,CBOW,399
reich,0.5621241927146912,terrorism,1901-1930,CBOW,400
gazette,0.5615107417106628,terrorism,1901-1930,CBOW,401
temporarily,0.561504602432251,terrorism,1901-1930,CBOW,402
reprieve,0.5614874958992004,terrorism,1901-1930,CBOW,403
retro_glad,0.561477780342102,terrorism,1901-1930,CBOW,404
freeman_journal,0.5610843300819397,terrorism,1901-1930,CBOW,405
constitutional_reform,0.5610619783401489,terrorism,1901-1930,CBOW,406
audacity,0.5606138706207275,terrorism,1901-1930,CBOW,407
secret_police,0.5606077313423157,terrorism,1901-1930,CBOW,408
duel,0.5605764389038086,terrorism,1901-1930,CBOW,409
grand_duke_nicholas,0.5604532957077026,terrorism,1901-1930,CBOW,410
arraign,0.5602882504463196,terrorism,1901-1930,CBOW,411
seek_refuge,0.559765100479126,terrorism,1901-1930,CBOW,412
become_evident,0.5597242712974548,terrorism,1901-1930,CBOW,413
nineteen,0.5596683025360107,terrorism,1901-1930,CBOW,414
nonsense,0.5596318244934082,terrorism,1901-1930,CBOW,415
british_soldier,0.5596177577972412,terrorism,1901-1930,CBOW,416
notorious,0.5592555999755859,terrorism,1901-1930,CBOW,417
elder,0.5591180324554443,terrorism,1901-1930,CBOW,418
undersecretary,0.5590205788612366,terrorism,1901-1930,CBOW,419
citadel,0.5588033199310303,terrorism,1901-1930,CBOW,420
revolt,0.5588008761405945,terrorism,1901-1930,CBOW,421
colleague,0.5584354996681213,terrorism,1901-1930,CBOW,422
acquittal,0.558246910572052,terrorism,1901-1930,CBOW,423
summarily,0.5581002235412598,terrorism,1901-1930,CBOW,424
consulate,0.5580148696899414,terrorism,1901-1930,CBOW,425
sanguinary,0.5579949617385864,terrorism,1901-1930,CBOW,426
terrorist,0.5575262308120728,terrorism,1901-1930,CBOW,427
hamburg,0.5570383667945862,terrorism,1901-1930,CBOW,428
peke,0.556760847568512,terrorism,1901-1930,CBOW,429
primo,0.5566349029541016,terrorism,1901-1930,CBOW,430
lithuania,0.5565831065177917,terrorism,1901-1930,CBOW,431
terrorist_organization,0.5562373399734497,terrorism,1901-1930,CBOW,432
collins,0.5562171936035156,terrorism,1901-1930,CBOW,433
unconstitutional,0.5561985373497009,terrorism,1901-1930,CBOW,434
ally_neutral,0.5560871362686157,terrorism,1901-1930,CBOW,435
vindication,0.5560082197189331,terrorism,1901-1930,CBOW,436
impend,0.5559514760971069,terrorism,1901-1930,CBOW,437
ruthless,0.5555289387702942,terrorism,1901-1930,CBOW,438
premiers,0.5552911758422852,terrorism,1901-1930,CBOW,439
suffragette,0.5546690225601196,terrorism,1901-1930,CBOW,440
separatist_movement,0.5545970797538757,terrorism,1901-1930,CBOW,441
bishop_coli,0.5545969605445862,terrorism,1901-1930,CBOW,442
germany_austria,0.5542378425598145,terrorism,1901-1930,CBOW,443
small_minority,0.5539382696151733,terrorism,1901-1930,CBOW,444
intrust,0.5538763999938965,terrorism,1901-1930,CBOW,445
labor_leader,0.5537933707237244,terrorism,1901-1930,CBOW,446
callous,0.553529679775238,terrorism,1901-1930,CBOW,447
militarist,0.5534820556640625,terrorism,1901-1930,CBOW,448
culmination,0.5533719658851624,terrorism,1901-1930,CBOW,449
rage,0.5533664226531982,terrorism,1901-1930,CBOW,450
alexander,0.5531952381134033,terrorism,1901-1930,CBOW,451
premeditate,0.5529688596725464,terrorism,1901-1930,CBOW,452
saxon,0.5529550313949585,terrorism,1901-1930,CBOW,453
inland,0.5527142882347107,terrorism,1901-1930,CBOW,454
embassy,0.5523912906646729,terrorism,1901-1930,CBOW,455
orlando,0.552251935005188,terrorism,1901-1930,CBOW,456
sinus,0.5520927309989929,terrorism,1901-1930,CBOW,457
adhesion,0.5520785450935364,terrorism,1901-1930,CBOW,458
ensue,0.5519973635673523,terrorism,1901-1930,CBOW,459
oligarchy,0.5519532561302185,terrorism,1901-1930,CBOW,460
facto,0.5517722368240356,terrorism,1901-1930,CBOW,461
armed_revolt,0.5517035126686096,terrorism,1901-1930,CBOW,462
prop,0.5513333678245544,terrorism,1901-1930,CBOW,463
inactive,0.5513237118721008,terrorism,1901-1930,CBOW,464
regicide,0.5511746406555176,terrorism,1901-1930,CBOW,465
merciless,0.5507322549819946,terrorism,1901-1930,CBOW,466
terror,0.5505295991897583,terrorism,1901-1930,CBOW,467
daily_nail,0.5504379868507385,terrorism,1901-1930,CBOW,468
class_hatred,0.550272524356842,terrorism,1901-1930,CBOW,469
powerless,0.5502315759658813,terrorism,1901-1930,CBOW,470
editorially,0.5499009490013123,terrorism,1901-1930,CBOW,471
emphatically,0.5498831868171692,terrorism,1901-1930,CBOW,472
demand_resignation,0.549197256565094,terrorism,1901-1930,CBOW,473
amnesty,0.5485498309135437,terrorism,1901-1930,CBOW,474
resorted,0.5483335256576538,terrorism,1901-1930,CBOW,475
unlikely,0.5483316779136658,terrorism,1901-1930,CBOW,476
quit,0.5482583045959473,terrorism,1901-1930,CBOW,477
strong_enough,0.5481615662574768,terrorism,1901-1930,CBOW,478
reluctantly,0.5480901598930359,terrorism,1901-1930,CBOW,479
national_council,0.547572910785675,terrorism,1901-1930,CBOW,480
connivance,0.5475548505783081,terrorism,1901-1930,CBOW,481
councils,0.5471892356872559,terrorism,1901-1930,CBOW,482
unanimous,0.5469090938568115,terrorism,1901-1930,CBOW,483
vent,0.5464827418327332,terrorism,1901-1930,CBOW,484
municipal_election,0.5464044809341431,terrorism,1901-1930,CBOW,485
adherent,0.5462254881858826,terrorism,1901-1930,CBOW,486
prepared,0.5461733341217041,terrorism,1901-1930,CBOW,487
organizing,0.5460580587387085,terrorism,1901-1930,CBOW,488
associate,0.5459625720977783,terrorism,1901-1930,CBOW,489
brutally,0.5459191203117371,terrorism,1901-1930,CBOW,490
frustrate,0.5453295707702637,terrorism,1901-1930,CBOW,491
offer_reward,0.5449962019920349,terrorism,1901-1930,CBOW,492
nightly,0.5448874235153198,terrorism,1901-1930,CBOW,493
communist_party,0.5448552370071411,terrorism,1901-1930,CBOW,494
morrow,0.544820249080658,terrorism,1901-1930,CBOW,495
communistic_experiment,0.5446294546127319,terrorism,1901-1930,CBOW,496
socialists_communist,0.5445704460144043,terrorism,1901-1930,CBOW,497
threaten_resign,0.5444918870925903,terrorism,1901-1930,CBOW,498
reich,0.5965183973312378,terrorism,1901-1930,SkipGram,1
walsh,0.5886250734329224,terrorism,1901-1930,SkipGram,2
russian_revolutionists,0.5775077939033508,terrorism,1901-1930,SkipGram,3
